id;title;price;rooms;bathrooms;size;parking_space;type;number;neighborhood_name;population;houses;area;street_name;zip_code;flood_quota;latitude;longitude;modality_name;company_name
68;Casa à Venda em Blumenau no bairro Itoupava Central;550000.0;3;3;157.0;4;casa;39;Itoupava Central;28164;8715;45.0;Rua Bruno Mordhorst;89062-244;17.65;-26.8260108;-49.0799027;venda;portal_imoveis
69;Sobrado à Venda em Blumenau no bairro Água Verde;510000.0;3;3;200.0;2;sobrado;321;Agua Verde;16186;5526;5.0;Rua Max Weise;89032-280;;-26.9054906;-49.1346702;venda;portal_imoveis
75;Casa à Venda em Blumenau no bairro Água Verde;900000.0;3;2;204.0;2;casa;583;Agua Verde;16186;5526;5.0;Rua Frei Estanislau Schaette;89037-256;19.25;-26.9123839;-49.1120379;venda;portal_imoveis
76;Sobrado à Venda em Blumenau no bairro Velha Central;389000.0;2;3;78.18;2;sobrado;331;Velha Central;18779;6119;7.0;Rua Hugo Hoffmann;89040-296;;-26.9282255;-49.1252643;venda;portal_imoveis
77;Casa à Venda em Blumenau no bairro Água Verde;800000.0;3;2;200.0;3;casa;80;Agua Verde;16186;5526;5.0;Rua Arthur Weise;89032-290;;-26.9060085;-49.1343596;venda;portal_imoveis
83;Casa à Venda em Blumenau no bairro Passo Manso;450000.0;3;2;200.0;5;casa;32;Passo Manso;6799;2069;7.0;Rua Josepha Micheluzzi;89032-340;;-26.9123888;-49.1389979;venda;portal_imoveis
84;Lote/Terreno à Venda em Blumenau no bairro Velha;390000.0;0;0;518.95;0;loteterreno;480;Agua Verde;16186;5526;5.0;Rua Evald Braun;89037-193;;-26.9131067;-49.1019599;venda;portal_imoveis
85;Lote/Terreno à Venda em Blumenau no bairro Ponta Aguda;300000.0;0;0;359.37;0;loteterreno;;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;portal_imoveis
92;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;220000.0;0;0;720.0;0;loteterreno;3395;Itoupava Central;28164;8715;45.0;Rua Professor Jacob Ineichen;89066-598;;-26.8426432;-49.1113311;venda;portal_imoveis
93;Casa à Venda em Blumenau no bairro Itoupavazinha;1000000.0;3;2;4600.0;2;casa;385;Itoupavazinha;17560;5358;12.0;Rua Luiz Maske;89066-650;;-26.8399033;-49.1205342;venda;portal_imoveis
99;Lote/Terreno à Venda em Blumenau no bairro Itoupavazinha;240000.0;0;0;456.28;0;loteterreno;78;Itoupavazinha;17560;5358;12.0;Rua Luiz Maske;89066-650;;-26.8399033;-49.1205342;venda;portal_imoveis
100;Casa à Venda em Blumenau no bairro Itoupava Central;265000.0;2;1;67.41;2;casa;726;Itoupava Central;28164;8715;45.0;Rua Norma Hadlich;89069-040;;-26.8066061;-49.0942941;venda;portal_imoveis
101;Casa à Venda em Blumenau no bairro Passo Manso;780000.0;3;3;245.0;4;casa;555;Passo Manso;6799;2069;7.0;Rua Alberto Manzke;89032-560;;-26.9017354;-49.156217;venda;portal_imoveis
107;Casa à Venda em Blumenau no bairro Velha Central;330000.0;2;1;100.0;4;casa;167;Velha Central;18779;6119;7.0;Rua Johann Bachmann;89040-330;;-26.9276145;-49.1293332;venda;portal_imoveis
108;Lote/Terreno à Venda em Blumenau no bairro Velha;298000.0;0;0;610.2;0;loteterreno;;Velha;15373;5470;6.0;Rua Harry Gauche;89036-390;;-26.9147403;-49.0933321;venda;portal_imoveis
109;Casa à Venda em Blumenau no bairro Velha Central;265000.0;2;1;70.0;1;casa;167;Velha Central;18779;6119;7.0;Rua Johann Bachmann;89040-330;;-26.9276145;-49.1293332;venda;portal_imoveis
115;Casa à Venda em Blumenau no bairro Água Verde;1150000.0;3;3;532.67;2;casa;421;Velha;15373;5470;6.0;Rua Tres Barras;89041-080;;-26.9120409;-49.1074581;venda;portal_imoveis
117;Casa à Venda em Blumenau no bairro Itoupava Central;360000.0;2;1;94.0;1;casa;152;Itoupava Central;28164;8715;45.0;Rua Augusto Ruschi;89069-080;;-26.8053086;-49.0942244;venda;portal_imoveis
123;Casa à Venda em Blumenau no bairro Itoupava Seca;1580000.0;4;3;238.58;1;casa;890;Itoupava Seca;4464;1616;3.0;Rua Coronel Feddersen;89030-400;17.3;-26.8902201;-49.0866196;venda;portal_imoveis
124;Casa à Venda em Blumenau no bairro Itoupava Central;299000.0;2;1;56.67;1;casa;;Itoupava Central;28164;8715;45.0;Rua Porcedonio Coutinho;89068-278;;-26.8142875;-49.1064201;venda;portal_imoveis
125;Casa à Venda em Blumenau no bairro Itoupava Central;299000.0;2;1;56.67;1;casa;;Itoupava Central;28164;8715;45.0;Rua Porcedonio Coutinho;89068-278;;-26.8142875;-49.1064201;venda;portal_imoveis
131;Casa à Venda em Blumenau no bairro Itoupava Central;299000.0;2;1;56.67;1;casa;;Itoupava Central;28164;8715;45.0;Rua Porcedonio Coutinho;89068-278;;-26.8142875;-49.1064201;venda;portal_imoveis
132;Apartamento à Venda em Blumenau no bairro Escola Agrícola;710000.0;3;3;130.0;2;apartamento;244;Do Salto;4558;1445;2.0;Rua Jose Deeke;89031-400;;-26.8911422;-49.1015605;venda;portal_imoveis
133;Lote/Terreno à Venda em Blumenau no bairro Testo Salto;250000.0;0;0;365.0;0;loteterreno;0;Testo Salto;7065;2135;15.0;Rua Pedro Poli;89074-360;;-26.8602224;-49.137931;venda;portal_imoveis
172;Apartamento à Venda em Blumenau no bairro Jardim Blumenau;1300000.0;3;4;130.0;3;apartamento;50;Jardim Blumenau;2855;1004;1.0;Rua Pastor Stutzer;89010-390;12.95;-26.929547;-49.0655116;venda;portal_imoveis
173;Sobrado à Venda em Blumenau no bairro Ponta Aguda;350000.0;2;3;95.0;2;sobrado;121;Ponta Aguda;9880;3233;7.0;Rua Jose Isidoro Correa;89050-230;;-26.8998894;-49.0558816;venda;portal_imoveis
174;Casa à Venda em Blumenau no bairro Fortaleza;500000.0;3;4;238.0;2;casa;115;Fortaleza;13196;4212;5.0;Rua Rudolfo Liesenberg;89056-485;;-26.8635204;-49.0735849;venda;portal_imoveis
180;Casa à Venda em Blumenau no bairro Velha Central;800000.0;8;4;300.0;2;casa;132;Velha Central;18779;6119;7.0;Rua Grecia;89046-633;;-26.9402675;-49.1523091;venda;portal_imoveis
181;Casa à Venda em Blumenau no bairro Fortaleza;620000.0;3;2;160.0;3;casa;106;Fortaleza;13196;4212;5.0;Rua Helmuth Wandrey;89056-458;;-26.8666179;-49.0730005;venda;portal_imoveis
188;Casa à Venda em Blumenau no bairro Fortaleza;420000.0;3;2;130.0;2;casa;150;Fortaleza;13196;4212;5.0;Rua Helmuth Wandrey;89056-458;;-26.8666179;-49.0730005;venda;portal_imoveis
189;Sobrado à Venda em Blumenau no bairro Velha;320000.0;2;3;87.67;1;sobrado;2801;Itoupava Norte;15648;5258;5.0;Praca Governador Jorge Lacerda;89052-295;;-26.8881124;-49.0831704;venda;portal_imoveis
190;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;675000.0;0;0;1269.6;0;loteterreno;371;Itoupava Central;28164;8715;45.0;Rua Tereza Fischer;89062-080;17.65;-26.8423599;-49.082931;venda;portal_imoveis
196;Casa à Venda em Blumenau no bairro Itoupava Central;550000.0;2;2;125.0;2;casa;277;Itoupava Central;28164;8715;45.0;Rua Helena Fischer;89062-370;;-26.8151878;-49.0830725;venda;portal_imoveis
197;Casa à Venda em Blumenau no bairro Água Verde;1100000.0;3;4;150.0;4;casa;218;Agua Verde;16186;5526;5.0;Rua Carlos Witthoeft;89042-080;;-26.9064546;-49.129018;venda;portal_imoveis
198;Casa à Venda em Blumenau no bairro Tribess;850000.0;5;3;592.6;2;casa;45;Tribess;8503;2691;3.0;Rua Graciliano Ramos;89057-370;;-26.8787214;-49.0564648;venda;portal_imoveis
204;Casa à Venda em Blumenau no bairro Tribess;590000.0;5;4;180.0;4;casa;2406;Tribess;8503;2691;3.0;Rua Hermann Tribess;89055-400;;-26.8764169;-49.0587461;venda;portal_imoveis
205;Sobrado à Venda em Blumenau no bairro Itoupava Central;275000.0;2;2;63.16;1;sobrado;87;Itoupava Central;28164;8715;45.0;Rua Severino Poltronieri;89062-243;;-26.827362;-49.0786247;venda;portal_imoveis
206;Casa à Venda em Blumenau no bairro Velha Central;489000.0;3;2;108.0;2;casa;116;Velha Central;18779;6119;7.0;Rua Linus Reiter;89040-460;;-26.9194416;-49.1236134;venda;portal_imoveis
212;Sobrado à Venda em Blumenau no bairro Vila Nova;995000.0;3;2;150.0;2;sobrado;40;Vila Nova;9962;3884;2.0;Rua Professor Joao Boos;89035-550;;-26.9019554;-49.0862616;venda;portal_imoveis
213;Sobrado à Venda em Blumenau no bairro Vila Nova;690000.0;3;2;150.0;2;sobrado;40;Vila Nova;9962;3884;2.0;Rua Professor Joao Boos;89035-550;;-26.9019554;-49.0862616;venda;portal_imoveis
214;Sobrado à Venda em Blumenau no bairro Vila Nova;660000.0;3;2;150.0;2;sobrado;40;Vila Nova;9962;3884;2.0;Rua Professor Joao Boos;89035-550;;-26.9019554;-49.0862616;venda;portal_imoveis
220;Casa à Venda em Blumenau no bairro Itoupava Norte;600000.0;3;3;154.08;2;casa;366;Itoupava Norte;15648;5258;5.0;Rua Sideropolis;89053-230;13.4;-26.8788751;-49.0827229;venda;portal_imoveis
221;Sobrado à Venda em Blumenau no bairro Velha Central;350000.0;3;3;150.42;2;sobrado;270;Velha Central;18779;6119;7.0;Rua Joao Raulino;89046-540;;-26.9387455;-49.1443042;venda;portal_imoveis
222;Apartamento à Venda em Blumenau no bairro Água Verde;270000.0;3;2;94.0;1;apartamento;290;Agua Verde;16186;5526;5.0;Rua Max Weise;89032-280;;-26.9054906;-49.1346702;venda;portal_imoveis
228;Apartamento à Venda em Blumenau no bairro Vila Formosa;550000.0;3;2;130.43;1;apartamento;285;Vila Formosa;711;242;1.0;Rua Hermann Huscher;89023-000;15.2;-26.9355949;-49.0674097;venda;portal_imoveis
229;Casa à Venda em Blumenau no bairro Fortaleza Alta;329000.0;2;2;105.4;2;casa;100;Fidelis;5392;1597;9.0;Rua Monte Belo;89060-058;;-26.8449021;-49.0537036;venda;portal_imoveis
236;Apartamento à Venda em Blumenau no bairro Velha;595000.0;3;2;129.0;2;apartamento;361;Velha;15373;5470;6.0;Rua Gustavo Budag;89036-501;17.6;-26.918693;-49.0942472;venda;portal_imoveis
237;Casa à Venda em Blumenau no bairro Fortaleza Alta;470000.0;3;2;170.0;2;casa;121;Fidelis;5392;1597;9.0;Rua Monte Belo;89060-058;;-26.8449021;-49.0537036;venda;portal_imoveis
238;Apartamento à Venda em Blumenau no bairro Ponta Aguda;1600000.0;3;4;360.0;2;apartamento;40;Ponta Aguda;9880;3233;7.0;Rua Uruguaiana;89050-520;;-26.9043067;-49.0498379;venda;portal_imoveis
244;Casa para Alugar em Blumenau no bairro Ribeirão Fresco;4000.0;4;3;270.0;4;casa;1472;Ribeirao Fresco;1587;513;1.0;Rua Pastor Oswald Hesse;89015-100;;-26.9279792;-49.0390287;locação;portal_imoveis
245;Apartamento à Venda em Blumenau no bairro Velha;749000.0;3;3;132.43;2;apartamento;147;Velha;15373;5470;6.0;Rua Henrique Dias;89036-370;12.55;-26.9143614;-49.0907303;venda;portal_imoveis
246;Apartamento à Venda em Blumenau no bairro Boa Vista;450000.0;2;2;99.73;2;apartamento;301;Boa Vista;1748;589;1.0;Rua Guido Kaestner Senior;89012-360;13.8;-26.8999524;-49.0642471;venda;portal_imoveis
254;Casa para Alugar em Blumenau no bairro Itoupava Central;6000.0;3;1;1320.0;1;casa;5240;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;locação;portal_imoveis
258;Casa à Venda em Blumenau no bairro Fortaleza Alta;750000.0;4;3;485.0;2;casa;648;Fortaleza Alta;4507;1398;5.0;Rua Das Bromelias;89058-080;;-26.8548027;-49.0459675;venda;portal_imoveis
259;Casa à Venda em Blumenau no bairro Itoupavazinha;375000.0;4;2;225.0;3;casa;204;Itoupavazinha;17560;5358;12.0;Rua Carlos Sebastiao Fischer;89066-700;;-26.8554563;-49.117845;venda;portal_imoveis
267;Lote/Terreno à Venda em Blumenau no bairro Velha;590000.0;0;0;450.0;0;loteterreno;225;Velha;15373;5470;6.0;Rua Adecio Goncalves;89045-230;;-26.9237242;-49.1154438;venda;portal_imoveis
269;Apartamento à Venda em Blumenau no bairro Velha Central;260000.0;2;1;75.0;1;apartamento;866;Velha Central;18779;6119;7.0;Rua Divinopolis;89040-400;;-26.9207073;-49.1221006;venda;portal_imoveis
274;Apartamento à Venda em Blumenau no bairro Vila Nova;990000.0;3;4;175.0;3;apartamento;330;Vila Nova;9962;3884;2.0;Rua Joao Gomes Da Nobrega;89035-450;12.8;-26.8986994;-49.0885241;venda;portal_imoveis
275;Apartamento à Venda em Blumenau no bairro Centro;450000.0;4;2;146.0;0;apartamento;26;Jardim Blumenau;2855;1004;1.0;Rua Nereu Ramos;89010-401;14.45;-26.9239658;-49.0619969;venda;portal_imoveis
276;Casa à Venda em Blumenau no bairro Velha Central;560000.0;3;2;120.0;2;casa;212;Velha Central;18779;6119;7.0;Rua Joao Marchiori;89046-130;;-26.9280141;-49.1324117;venda;portal_imoveis
279;Apartamento à Venda em Blumenau no bairro Fortaleza;263430.0;2;2;57.45;1;apartamento;1045;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;portal_imoveis
280;Apartamento à Venda em Blumenau no bairro Itoupava Norte;282008.0;2;2;58.6;1;apartamento;4040;Itoupava Norte;15648;5258;5.0;Rua Dois De Setembro;89052-000;;-26.8843974;-49.0843002;venda;portal_imoveis
281;Lote/Terreno à Venda em Blumenau no bairro Do Salto;290000.0;0;0;372.98;0;loteterreno;112;Do Salto;4558;1445;2.0;Rua Vitorino Odelli;89031-680;;-26.8845981;-49.1075309;venda;portal_imoveis
287;Apartamento à Venda em Blumenau no bairro Victor Konder;470000.0;3;2;115.4;1;apartamento;755;Victor Konder;4612;1990;1.0;Rua Sao Paulo;89030-001;14.45;-26.9044071;-49.0773754;venda;portal_imoveis
288;Apartamento para Alugar em Blumenau no bairro Centro;2100.0;3;2;146.0;0;apartamento;26;Jardim Blumenau;2855;1004;1.0;Rua Nereu Ramos;89010-401;14.45;-26.9239658;-49.0619969;locação;portal_imoveis
289;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;1060000.0;0;0;1531.63;0;loteterreno;;Itoupava Central;28164;8715;45.0;Rua Ricardo Georg;89069-100;;-26.7968587;-49.0994516;venda;portal_imoveis
297;Apartamento à Venda em Blumenau no bairro Garcia;495000.0;3;2;109.0;2;apartamento;110;Garcia;15911;5336;5.0;Rua Joao Ehrat;89020-090;12.25;-26.9318285;-49.059661;venda;portal_imoveis
303;Loft à Venda em Blumenau no bairro Velha;468349.0;1;1;88.34;2;loft;334;Velha;15373;5470;6.0;Rua Jaragua;89036-400;15.4;-26.9175762;-49.0917647;venda;portal_imoveis
337;Apartamento à Venda em Blumenau no bairro Fortaleza;286700.0;2;2;60.72;1;apartamento;1045;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;portal_imoveis
338;Apartamento à Venda em Blumenau no bairro Fortaleza;263466.0;2;2;55.86;1;apartamento;1045;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;portal_imoveis
339;Apartamento à Venda em Blumenau no bairro Fortaleza;266671.0;2;2;58.05;1;apartamento;1045;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;portal_imoveis
345;Apartamento à Venda em Blumenau no bairro Fortaleza;322751.0;2;2;59.15;1;apartamento;1045;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;portal_imoveis
346;Apartamento à Venda em Blumenau no bairro Itoupava Norte;279972.0;2;2;57.0;1;apartamento;4040;Itoupava Norte;15648;5258;5.0;Rua Dois De Setembro;89052-000;;-26.8843974;-49.0843002;venda;portal_imoveis
347;Apartamento à Venda em Blumenau no bairro Itoupava Norte;254520.0;2;2;57.95;1;apartamento;4040;Itoupava Norte;15648;5258;5.0;Rua Dois De Setembro;89052-000;;-26.8843974;-49.0843002;venda;portal_imoveis
353;Casa à Venda em Blumenau no bairro Ponta Aguda;240000.0;5;4;233.0;3;casa;303;Ponta Aguda;9880;3233;7.0;Rua Professor Lothar Krieck;89050-190;;-26.9096836;-49.0522814;venda;portal_imoveis
354;Apartamento à Venda em Blumenau no bairro Itoupava Norte;299000.0;3;2;123.0;1;apartamento;179;Itoupava Norte;15648;5258;5.0;Rua Maracaja;89052-276;9.65;-26.8879402;-49.0788366;venda;portal_imoveis
355;Casa à Venda em Blumenau no bairro Escola Agrícola;1000000.0;4;3;196.0;3;casa;664;Escola Agricola;12145;3906;4.0;Rua Ursa Maior;89037-510;;-26.9068808;-49.1014734;venda;portal_imoveis
361;Apartamento à Venda em Blumenau no bairro Itoupava Seca;370000.0;2;1;85.0;1;apartamento;1729;Victor Konder;4612;1990;1.0;Rua Sao Paulo;89030-001;14.45;-26.9044071;-49.0773754;venda;portal_imoveis
362;Sobrado à Venda em Blumenau no bairro Fortaleza Alta;340000.0;2;3;81.0;2;sobrado;139;Fortaleza Alta;4507;1398;5.0;Rua Monaco;89058-404;;-26.8489006;-49.0531933;venda;portal_imoveis
363;Sobrado à Venda em Blumenau no bairro Fortaleza Alta;340000.0;2;3;81.0;2;sobrado;143;Fortaleza Alta;4507;1398;5.0;Rua Monaco;89058-404;;-26.8489006;-49.0531933;venda;portal_imoveis
369;Sobrado à Venda em Blumenau no bairro Fortaleza Alta;340000.0;2;3;81.0;2;sobrado;145;Fortaleza Alta;4507;1398;5.0;Rua Monaco;89058-404;;-26.8489006;-49.0531933;venda;portal_imoveis
370;Apartamento à Venda em Blumenau no bairro Victor Konder;350000.0;2;3;182.9;1;apartamento;165;Victor Konder;4612;1990;1.0;Rua Heinrich Hosang;89012-190;16.7;-26.9079728;-49.0757152;venda;portal_imoveis
371;Sobrado à Venda em Blumenau no bairro Água Verde;850000.0;3;2;174.67;2;sobrado;259;Agua Verde;16186;5526;5.0;Rua Felipe Otto Becker;89037-080;15.45;-26.9113596;-49.1001998;venda;portal_imoveis
377;Lote/Terreno à Venda em Blumenau no bairro Garcia;1900000.0;0;0;11875.0;0;loteterreno;303;Garcia;15911;5336;5.0;Rua Ararangua;89020-302;14.05;-26.938174;-49.0538273;venda;portal_imoveis
378;Casa à Venda em Blumenau no bairro Valparaíso;450000.0;4;2;123.0;2;casa;122;Valparaiso;5280;1774;1.0;Rua Palmares;89023-650;;-26.9566687;-49.0715812;venda;portal_imoveis
379;Loft à Venda em Blumenau no bairro Garcia;250000.0;1;1;60.0;1;loft;;Garcia;15911;5336;5.0;Rua Araxa;89020-330;10.6;-26.9298493;-49.0535121;venda;portal_imoveis
385;Casa à Venda em Blumenau no bairro Itoupava Central;437000.0;3;2;146.7;2;casa;329;Itoupava Central;28164;8715;45.0;Rua Arnoldo Zuelow;89069-082;;-26.8046607;-49.0903124;venda;portal_imoveis
403;Casa à Venda em Blumenau no bairro Ponta Aguda;650000.0;4;2;951.08;2;casa;321;Ponta Aguda;9880;3233;7.0;Rua Mexico;89050-130;17.3;-26.9116448;-49.0594885;venda;portal_imoveis
404;Casa à Venda em Blumenau no bairro Garcia;689000.0;5;3;300.0;3;casa;100;Garcia;15911;5336;5.0;Rua Goias;89021-301;13.35;-26.9408187;-49.065102;venda;portal_imoveis
411;Casa à Venda em Blumenau no bairro Velha Central;389000.0;2;2;85.0;2;casa;71;Velha Central;18779;6119;7.0;Rua Augusto Zager;89046-150;;-26.9303803;-49.133405;venda;portal_imoveis
416;Apartamento à Venda em Blumenau no bairro Vila Nova;1350000.0;3;3;215.0;3;apartamento;699;Vila Nova;9962;3884;2.0;Rua Joinville;89035-200;13.6;-26.9085016;-49.0822647;venda;portal_imoveis
417;Casa à Venda em Blumenau no bairro Itoupava Norte;1600000.0;4;4;307.96;4;casa;163;Itoupava Norte;15648;5258;5.0;Rua Augusto Sutter;89052-680;16.35;-26.8845075;-49.0839477;venda;portal_imoveis
418;Casa à Venda em Blumenau no bairro Ponta Aguda;500000.0;3;1;107.57;4;casa;256;Jardim Blumenau;2855;1004;1.0;Rua Jean Romain Bonnemasou;89010-370;;-26.9286324;-49.0630103;venda;portal_imoveis
424;Casa à Venda em Blumenau no bairro Água Verde;590000.0;3;2;168.0;0;casa;595;Agua Verde;16186;5526;5.0;Rua Agua Branca;89041-700;;-26.9085947;-49.1217144;venda;portal_imoveis
425;Apartamento à Venda em Blumenau no bairro Água Verde;240000.0;3;2;106.06;1;apartamento;290;Agua Verde;16186;5526;5.0;Rua Max Weise;89032-280;;-26.9054906;-49.1346702;venda;portal_imoveis
426;Casa para Alugar em Blumenau no bairro Garcia;5000.0;5;3;300.0;3;casa;100;Garcia;15911;5336;5.0;Rua Goias;89021-301;13.35;-26.9408187;-49.065102;locação;portal_imoveis
432;Casa para Alugar em Blumenau no bairro Garcia;2500.0;1;1;300.0;2;casa;100;Garcia;15911;5336;5.0;Rua Goias;89021-301;13.35;-26.9408187;-49.065102;locação;portal_imoveis
434;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;135000.0;0;0;333.14;0;loteterreno;;Itoupava Central;28164;8715;45.0;Rua Ricardo Georg;89069-100;;-26.7968587;-49.0994516;venda;portal_imoveis
442;Casa à Venda em Blumenau no bairro Ponta Aguda;830000.0;4;3;210.0;2;casa;401;Ponta Aguda;9880;3233;7.0;Rua Mexico;89050-130;17.3;-26.9116448;-49.0594885;venda;portal_imoveis
449;Apartamento à Venda em Blumenau no bairro Victor Konder;280000.0;2;1;70.0;1;apartamento;161;Victor Konder;4612;1990;1.0;Rua Max Hering;89012-510;13.85;-26.9073376;-49.0785149;venda;portal_imoveis
68;Casa à Venda em Blumenau no bairro Itoupava Central;550000.0;3;3;157.0;4;casa;39;Itoupava Central;28164;8715;45.0;Rua Bruno Mordhorst;89062-244;17.65;-26.8260108;-49.0799027;venda;portal_imoveis
69;Sobrado à Venda em Blumenau no bairro Água Verde;510000.0;3;3;200.0;2;sobrado;321;Agua Verde;16186;5526;5.0;Rua Max Weise;89032-280;;-26.9054906;-49.1346702;venda;portal_imoveis
75;Casa à Venda em Blumenau no bairro Água Verde;900000.0;3;2;204.0;2;casa;583;Agua Verde;16186;5526;5.0;Rua Frei Estanislau Schaette;89037-256;19.25;-26.9123839;-49.1120379;venda;portal_imoveis
76;Sobrado à Venda em Blumenau no bairro Velha Central;389000.0;2;3;78.18;2;sobrado;331;Velha Central;18779;6119;7.0;Rua Hugo Hoffmann;89040-296;;-26.9282255;-49.1252643;venda;portal_imoveis
77;Casa à Venda em Blumenau no bairro Água Verde;800000.0;3;2;200.0;3;casa;80;Agua Verde;16186;5526;5.0;Rua Arthur Weise;89032-290;;-26.9060085;-49.1343596;venda;portal_imoveis
83;Casa à Venda em Blumenau no bairro Passo Manso;450000.0;3;2;200.0;5;casa;32;Passo Manso;6799;2069;7.0;Rua Josepha Micheluzzi;89032-340;;-26.9123888;-49.1389979;venda;portal_imoveis
84;Lote/Terreno à Venda em Blumenau no bairro Velha;390000.0;0;0;518.95;0;loteterreno;480;Agua Verde;16186;5526;5.0;Rua Evald Braun;89037-193;;-26.9131067;-49.1019599;venda;portal_imoveis
85;Lote/Terreno à Venda em Blumenau no bairro Ponta Aguda;300000.0;0;0;359.37;0;loteterreno;;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;portal_imoveis
92;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;220000.0;0;0;720.0;0;loteterreno;3395;Itoupava Central;28164;8715;45.0;Rua Professor Jacob Ineichen;89066-598;;-26.8426432;-49.1113311;venda;portal_imoveis
93;Casa à Venda em Blumenau no bairro Itoupavazinha;1000000.0;3;2;4600.0;2;casa;385;Itoupavazinha;17560;5358;12.0;Rua Luiz Maske;89066-650;;-26.8399033;-49.1205342;venda;portal_imoveis
99;Lote/Terreno à Venda em Blumenau no bairro Itoupavazinha;240000.0;0;0;456.28;0;loteterreno;78;Itoupavazinha;17560;5358;12.0;Rua Luiz Maske;89066-650;;-26.8399033;-49.1205342;venda;portal_imoveis
100;Casa à Venda em Blumenau no bairro Itoupava Central;265000.0;2;1;67.41;2;casa;726;Itoupava Central;28164;8715;45.0;Rua Norma Hadlich;89069-040;;-26.8066061;-49.0942941;venda;portal_imoveis
101;Casa à Venda em Blumenau no bairro Passo Manso;780000.0;3;3;245.0;4;casa;555;Passo Manso;6799;2069;7.0;Rua Alberto Manzke;89032-560;;-26.9017354;-49.156217;venda;portal_imoveis
107;Casa à Venda em Blumenau no bairro Velha Central;330000.0;2;1;100.0;4;casa;167;Velha Central;18779;6119;7.0;Rua Johann Bachmann;89040-330;;-26.9276145;-49.1293332;venda;portal_imoveis
108;Lote/Terreno à Venda em Blumenau no bairro Velha;298000.0;0;0;610.2;0;loteterreno;;Velha;15373;5470;6.0;Rua Harry Gauche;89036-390;;-26.9147403;-49.0933321;venda;portal_imoveis
109;Casa à Venda em Blumenau no bairro Velha Central;265000.0;2;1;70.0;1;casa;167;Velha Central;18779;6119;7.0;Rua Johann Bachmann;89040-330;;-26.9276145;-49.1293332;venda;portal_imoveis
115;Casa à Venda em Blumenau no bairro Água Verde;1150000.0;3;3;532.67;2;casa;421;Velha;15373;5470;6.0;Rua Tres Barras;89041-080;;-26.9120409;-49.1074581;venda;portal_imoveis
117;Casa à Venda em Blumenau no bairro Itoupava Central;360000.0;2;1;94.0;1;casa;152;Itoupava Central;28164;8715;45.0;Rua Augusto Ruschi;89069-080;;-26.8053086;-49.0942244;venda;portal_imoveis
123;Casa à Venda em Blumenau no bairro Itoupava Seca;1580000.0;4;3;238.58;1;casa;890;Itoupava Seca;4464;1616;3.0;Rua Coronel Feddersen;89030-400;17.3;-26.8902201;-49.0866196;venda;portal_imoveis
124;Casa à Venda em Blumenau no bairro Itoupava Central;299000.0;2;1;56.67;1;casa;;Itoupava Central;28164;8715;45.0;Rua Porcedonio Coutinho;89068-278;;-26.8142875;-49.1064201;venda;portal_imoveis
125;Casa à Venda em Blumenau no bairro Itoupava Central;299000.0;2;1;56.67;1;casa;;Itoupava Central;28164;8715;45.0;Rua Porcedonio Coutinho;89068-278;;-26.8142875;-49.1064201;venda;portal_imoveis
131;Casa à Venda em Blumenau no bairro Itoupava Central;299000.0;2;1;56.67;1;casa;;Itoupava Central;28164;8715;45.0;Rua Porcedonio Coutinho;89068-278;;-26.8142875;-49.1064201;venda;portal_imoveis
132;Apartamento à Venda em Blumenau no bairro Escola Agrícola;710000.0;3;3;130.0;2;apartamento;244;Do Salto;4558;1445;2.0;Rua Jose Deeke;89031-400;;-26.8911422;-49.1015605;venda;portal_imoveis
133;Lote/Terreno à Venda em Blumenau no bairro Testo Salto;250000.0;0;0;365.0;0;loteterreno;0;Testo Salto;7065;2135;15.0;Rua Pedro Poli;89074-360;;-26.8602224;-49.137931;venda;portal_imoveis
172;Apartamento à Venda em Blumenau no bairro Jardim Blumenau;1300000.0;3;4;130.0;3;apartamento;50;Jardim Blumenau;2855;1004;1.0;Rua Pastor Stutzer;89010-390;12.95;-26.929547;-49.0655116;venda;portal_imoveis
173;Sobrado à Venda em Blumenau no bairro Ponta Aguda;350000.0;2;3;95.0;2;sobrado;121;Ponta Aguda;9880;3233;7.0;Rua Jose Isidoro Correa;89050-230;;-26.8998894;-49.0558816;venda;portal_imoveis
